numeroPartido,jornada,fecha,hora,resultadoLocal,resultadoVisitante,programado,estado,codigoCompeticion,codigoFase,codigoEquipoLocal,codigoEquipoVisitante,codigoGrupo,codigoCampo
2,1,2025-10-18,18:00,4,0,1,F,8944,9878,180468,180477,27648,102720
3,1,2025-10-18,19:00,4,4,1,F,8944,9878,180469,180476,27648,102720
1,2,2025-10-25,17:00,4,2,1,F,8944,9878,180474,180472,27648,102720
2,2,2025-10-25,18:00,3,5,1,F,8944,9878,180478,180473,27648,102720
3,2,2025-10-25,19:00,5,4,1,F,8944,9878,180475,180471,27648,102720
3,2,2025-11-22,09:00,29,14,1,F,8941,9866,184006,181513,29873,1404
4,2,2025-11-22,10:00,23,14,1,F,8941,9866,181431,182555,29873,1404
3,3,2025-11-29,09:00,14,28,1,F,8941,9866,181513,181431,29873,1404
4,3,2025-11-29,10:00,13,61,1,F,8941,9866,184057,184006,29873,1404
3,4,2025-12-13,09:00,38,18,1,F,8941,9866,181431,184057,29873,1404
4,4,2025-12-13,10:00,43,6,1,F,8941,9866,181389,181513,29873,1404
3,5,2026-01-10,09:00,15,65,1,F,8941,9866,184057,181389,29873,1404
4,5,2026-01-10,10:00,18,23,1,F,8941,9866,182458,181431,29873,1404
3,6,2026-01-17,09:00,39,5,1,F,8941,9866,181389,182458,29873,1404
4,6,2026-01-17,10:00,62,19,1,F,8941,9866,181821,184057,29873,1404
3,7,2026-01-24,09:00,10,25,1,F,8941,9866,182458,181821,29873,1404
4,7,2026-01-24,10:00,6,57,1,F,8941,9866,181733,181389,29873,1404
2,8,2026-01-31,10:00,65,13,1,F,8941,9866,181389,184006,29873,1404
3,8,2026-01-31,09:00,40,10,1,F,8941,9866,181821,181733,29873,1404
3,9,2026-02-07,09:00,19,9,1,F,8941,9866,181733,182555,29873,1404
4,9,2026-02-07,10:00,21,42,1,F,8941,9866,184006,181821,29873,1404
4,3,2026-02-14,10:00,0,0,1,A,8941,9866,182415,182912,29874,1404
1,2,2025-11-29,11:00,6,10,1,F,8941,9866,184013,183980,27418,1404
4,4,2026-01-10,11:00,7,9,1,F,8941,9866,184013,184076,27418,1404
3,6,2026-01-24,11:00,12,4,1,F,8941,9866,184013,183796,27418,1404
2,8,2026-02-07,13:00,6,10,1,F,8941,9866,184013,184075,27418,1404
3,1,2025-11-22,11:00,10,7,1,F,8941,9866,184085,183800,27419,1404
3,2,2025-11-29,12:00,9,7,1,F,8941,9866,183800,183950,27419,1404
2,3,2025-12-13,13:00,6,10,1,F,8941,9866,184085,184077,27419,1404
2,4,2026-01-10,12:00,12,4,1,F,8941,9866,183800,183797,27419,1404
5,5,2026-01-17,11:00,4,12,1,F,8941,9866,184085,184078,27419,1404
5,6,2026-01-24,12:00,12,4,1,F,8941,9866,184085,183950,27419,1404
5,7,2026-01-31,11:00,12,4,1,F,8941,9866,183800,183359,27419,1404
4,8,2026-02-07,12:00,7,9,1,F,8941,9866,184085,183797,27419,1404
1,1,2025-11-22,12:00,8,8,1,F,8941,9866,184014,184079,27420,1404
4,1,2025-11-22,13:00,5,11,1,F,8941,9866,184086,184065,27420,1404
3,3,2025-12-13,11:00,5,11,1,F,8941,9866,184086,183977,27420,1404
4,3,2025-12-13,12:00,12,4,1,F,8941,9866,184014,183952,27420,1404
2,5,2026-01-17,13:00,11,5,1,F,8941,9866,184086,184080,27420,1404
3,5,2026-01-17,12:00,12,4,1,F,8941,9866,184014,183951,27420,1404
2,7,2026-01-31,12:00,10,6,1,F,8941,9866,184014,183798,27420,1404
1,8,2026-02-07,11:00,4,12,1,F,8941,9866,184086,184014,27420,1404
2,1,2025-11-22,14:00,8,33,1,F,8941,9866,184083,184082,27423,1404
3,4,2026-01-10,13:00,15,34,1,F,8941,9866,184083,184009,27423,1404
2,6,2026-01-24,14:00,10,0,1,F,8941,9866,184082,184083,27423,1404
3,7,2026-01-31,13:00,25,45,1,F,8941,9866,184083,183919,27423,1404
2,6,2026-01-24,13:00,18,16,1,F,8941,9866,184130,184191,27424,1404
2,1,2025-11-17,17:00,0,24,1,F,8956,9926,184301,184320,28538,102531
2,1,2025-11-15,11:00,28,20,1,F,8941,9866,181821,181431,29873,1404
3,1,2025-11-15,09:00,14,28,1,F,8941,9866,182555,184006,29873,1404
4,1,2025-11-15,10:00,18,17,1,F,8941,9866,181513,181733,29873,1404
1,9,2026-01-11,09:00,49,53,1,F,8941,9866,177940,177543,27416,1404
2,9,2026-01-11,10:15,49,26,1,F,8941,9866,177959,178936,27416,1404
3,9,2026-01-11,11:30,32,51,1,F,8941,9866,178375,177557,27416,1404
1,10,2026-01-18,09:00,51,33,1,F,8941,9866,177543,177614,27416,1404
